movieId,title,Plot,actors,director,runtime,cert,imdb_rating,imdb_id,poster
3421,Mr. Saturday Night,"The life of Buddy Young, a comic legend in flashbacks but an old man looking for work in the present.","Billy Crystal, David Paymer, Julie Warner, Helen Hunt",Billy Crystal,119,R,5.8,tt0104928,https://images-na.ssl-images-amazon.com/images/M/MV5BYTUyZWRhZmItNWMzYi00NzE0LTk2Y2UtNjMyOGM3ZmJkMWU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
3422,Murphy's Romance,Emma is a divorced woman with a teen-aged son who moves into a small town and tries to make a go of a horse ranch. Murphy is the widowed town druggist who steers business her way. Things ...,"Sally Field, James Garner, Brian Kerwin, Corey Haim",Martin Ritt,107,PG-13,7.0,tt0089643,https://m.media-amazon.com/images/M/MV5BM2IxMWIwNzQtNzhhMy00MjNiLTllYjktN2VlYjc1MjNhNmVmXkEyXkFqcGdeQXVyNzY5MTE3OTQ@._V1_SX300.jpg
3423,My Life,A terminally ill man prepares for his death.,"Michael Keaton, Nicole Kidman, Bradley Whitford, Queen Latifah",Bruce Joel Rubin,117,PG-13,6.8,tt0107630,https://m.media-amazon.com/images/M/MV5BMWQ2NDU4MDAtNGNiNS00ZTc1LWIwYjItOWFjMjVjZjVjYWVjXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_SX300.jpg
3424,Solaris,A troubled psychologist is sent to investigate the crew of an isolated research station orbiting a bizarre planet.,"George Clooney, Natascha McElhone, Viola Davis, Jeremy Davies",Steven Soderbergh,99,PG-13,6.2,tt0307479,https://m.media-amazon.com/images/M/MV5BNzlkNGE0MmMtMzU4YS00ZDU1LWFhMTktZDRjMGU5MjI1MzRlXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
3425,Network,A television network cynically exploits a deranged former anchor's ravings and revelations about the news media for its own profit.,"Faye Dunaway, William Holden, Peter Finch, Robert Duvall",Sidney Lumet,121,R,8.1,tt0074958,https://m.media-amazon.com/images/M/MV5BNmFiOWY3ZTktOTYwNy00ZTUzLTk0ODQtNzIxMzQ0ZDFjMTgyXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_SX300.jpg
3426,No Way Out,A coverup and witchhunt occur after a politician accidentally kills his mistress.,"Kevin Costner, Gene Hackman, Sean Young, Will Patton",Roger Donaldson,114,R,7.1,tt0093640,https://m.media-amazon.com/images/M/MV5BMzliYmFjZmYtMTQ4OS00MmM1LWI2NDItYWNkMTBhZWY2M2QwL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg
3427,North Dallas Forty,A semi-fictional account of life as a professional (American-style) football player. Loosely based on the Dallas Cowboys team of the early 1970s.,"Nick Nolte, Mac Davis, Charles Durning, Dayle Haddon",Ted Kotcheff,119,R,7.0,tt0079640,https://m.media-amazon.com/images/M/MV5BN2FhNGUwMGItMzFiZC00MmMwLTgyNDEtZjNhNDdkMDA4MzhlXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
3428,The Odd Couple,"Two friends try sharing an apartment, but their ideas of housekeeping and lifestyles are as different as night and day.","Jack Lemmon, Walter Matthau, John Fiedler, Herb Edelman",Gene Saks,105,G,7.7,tt0063374,https://m.media-amazon.com/images/M/MV5BZDVhNzQxZDEtMzcyZC00ZDg1LWFkZDctOWYxZTY0ZmYzYjc2XkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_SX300.jpg
3429,The Outlaw Josey Wales,A Missouri farmer joins a Confederate guerrilla unit and winds up on the run from the Union soldiers who murdered his family.,"Clint Eastwood, Chief Dan George, Sondra Locke, Bill McKinney",Clint Eastwood,135,PG,7.9,tt0075029,https://m.media-amazon.com/images/M/MV5BMjIxNDYxMTk2MF5BMl5BanBnXkFtZTgwMjQxNjU3MTE@._V1_SX300.jpg
3430,Black and White,"Chris O'Brien, devoted Catholic and rookie cop with LAPD, is assigned to partner with the hard-edged, street-smart Nora Hugosian. A serial killer is loose, and all the victims are low-life ...","Gina Gershon, Rory Cochrane, Ron Silver, Alison Eastwood",Yuri Zeltser,97,R,5.3,tt0149898,https://m.media-amazon.com/images/M/MV5BMTc3NDEzMzA4NF5BMl5BanBnXkFtZTcwMTQ2OTIyMQ@@._V1_SX300.jpg
3431,Frequency,"An accidental cross-time radio link connects father and son across 30 years. The son tries to save his father's life, but then must fix the consequences.","Dennis Quaid, Jim Caviezel, Shawn Doyle, Elizabeth Mitchell",Gregory Hoblit,118,PG-13,7.4,tt0186151,https://m.media-amazon.com/images/M/MV5BMTI4NTgyOTIxN15BMl5BanBnXkFtZTYwMTUwODY3._V1_SX300.jpg
3432,Ready to Rumble,Two slacker wrestling fans are devastated by the ousting of their favorite character by an unscrupulous promoter.,"David Arquette, Oliver Platt, Scott Caan, Bill Goldberg",Brian Robbins,107,PG-13,5.3,tt0217756,https://m.media-amazon.com/images/M/MV5BMTYwMjYyOTA4OV5BMl5BanBnXkFtZTYwMDAyNjE3._V1_SX300.jpg
3433,Return to Me,A man who falls in love with the woman who received his wife's heart must decide which woman it is who holds his heart.,"David Duchovny, Minnie Driver, Carroll O'Connor, Robert Loggia",Bonnie Hunt,115,PG,6.9,tt0122459,https://m.media-amazon.com/images/M/MV5BMjIwNDEzODU3Nl5BMl5BanBnXkFtZTcwMjI0NzU2NA@@._V1_SX300.jpg
3434,Rules of Engagement,An attorney defends an officer on trial for ordering his troops to fire on civilians after they stormed a U.S. embassy in a third world country.,"Tommy Lee Jones, Samuel L. Jackson, Guy Pearce, Ben Kingsley",William Friedkin,128,R,6.4,tt0160797,https://m.media-amazon.com/images/M/MV5BZjZmNWI1MTgtZjVjNi00M2FjLWI4YjUtNzkwNmYyMzM4NjMwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
3435,Joe Gould's Secret,"Around 1940, The New Yorker staff writer Joe Mitchell meets Joe Gould, a Greenwich Village character, who cadges meals, drinks, and contributions to the Joe Gould Fund, and who is writing a...","Ian Holm, Stanley Tucci, Hope Davis, Sarah Hyland",Stanley Tucci,104,R,6.6,tt0172632,https://m.media-amazon.com/images/M/MV5BMTY2OTk4MTQ1NV5BMl5BanBnXkFtZTcwNDYzNDQzMQ@@._V1_SX300.jpg
3436,Me Myself I,"Pamela Drury is unhappy, and alone. On her birthday she stumbles across a photo of Robert Dickson, and wonders what would've happened had she said yes to his proposal. A freak accident ...","Rachel Griffiths, David Roberts, Sandy Winton, Yael Stone",Pip Karmel,104,R,6.5,tt0183503,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4NzY4ODgwNl5BMl5BanBnXkFtZTYwMzI0NDg4._V1_SX300.jpg
3437,Bell Book and Candle,"A modern-day witch likes her neighbor but despises his fiancée, so she enchants him to love her instead, only to fall in love with him for real.","James Stewart, Kim Novak, Jack Lemmon, Ernie Kovacs",Richard Quine,106,Approved,6.9,tt0051406,https://m.media-amazon.com/images/M/MV5BMDQ3ODM1YzYtYTZiMy00YWQxLWE2MzAtYWVlM2Q5OWRhYmExXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
3438,The Bells,"An innkeeper murders a wealthy guest to pay off his debt, but his conscience will not allow him to get away with the crime so easily.","Lionel Barrymore, Caroline Frances Cooke, Gustav von Seyffertitz, Lorimer Johnston",James Young,68,N/A,6.6,tt0016640,https://ia.media-imdb.com/images/M/MV5BNzEzMzk5NzIwOF5BMl5BanBnXkFtZTcwMjAzNjMyMQ@@._V1_SX300.jpg
3439,The End of Violence,Mike Max is a Hollywood producer who became powerful and rich thanks to brutal and bloody action films. His ignored wife Paige is close to leaving him. Suddenly Mike is kidnapped by two ...,"Traci Lind, Rosalind Chao, Bill Pullman, Andie MacDowell",Wim Wenders,122,R,5.6,tt0119062,https://m.media-amazon.com/images/M/MV5BNzI5NjkwNTk2Ml5BMl5BanBnXkFtZTgwNjQyMTgxMDI@._V1_SX300.jpg
3440,Force 10 from Navarone,"During World War II, several oddly assorted military experts are teamed in a mission to raid and destroy a bridge vital to enemy strategy.","Robert Shaw, Harrison Ford, Barbara Bach, Edward Fox",Guy Hamilton,118,PG,6.4,tt0077572,https://m.media-amazon.com/images/M/MV5BYTNjZGYyYzktMDYyOC00NDMwLTg3MGItNjU2MGQwN2I5MjlhXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg
3441,How to Stuff a Wild Bikini,"Frankie, on naval-reserve duty in Tahiti, doesn't trust Dee Dee to stay faithful, so he hires Bwana, a witch doctor, to help. Bwana conjures up a floating bikini, ""stuffs"" it with Cassandra...","Annette Funicello, Dwayne Hickman, Brian Donlevy, Harvey Lembeck",William Asher,93,NOT RATED,4.4,tt0059287,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwNjY0MzU4OF5BMl5BanBnXkFtZTcwMzMzODE0NA@@._V1_SX300.jpg
3442,Mystery Train,Three stories are connected by a Memphis hotel and the spirit of Elvis Presley.,"Masatoshi Nagase, Yûki Kudô, Screamin' Jay Hawkins, Cinqué Lee",Jim Jarmusch,110,R,7.6,tt0097940,https://m.media-amazon.com/images/M/MV5BNjcyMDYyM2ItYzFlNy00N2FmLTljNTAtODllZjZhNWIwMTVlXkEyXkFqcGdeQXVyNzM0MTUwNTY@._V1_SX300.jpg
3443,Sacco and Vanzetti,The story of two Italian immigrant radicals who were executed in 1927 offers insights into present-day issues of civil liberties and the rights of immigrants.,"Henry Fonda, Arlo Guthrie, David Kaiser, Giuliano Montaldo",Peter Miller,80,N/A,7.1,tt0805604,https://images-na.ssl-images-amazon.com/images/M/MV5BMzE2NDgxMDMwNV5BMl5BanBnXkFtZTgwODcxMTA2MDE@._V1_SX300.jpg
3444,Taffin,An Irish tough-guy debt collector is asked by his local community to help rid the town of developers bent on building a chemical plant on the outskirts of town. The developers are ruthless ...,"Pierce Brosnan, Ray McAnally, Alison Doody, Jeremy Child",Francis Megahy,96,R,5.6,tt0096211,https://images-na.ssl-images-amazon.com/images/M/MV5BNzgzNzY1MTA0NF5BMl5BanBnXkFtZTcwODM2NzI5NA@@._V1_SX300.jpg
3445,Arthur,A drunken playboy stands to lose a wealthy inheritance when he falls for a woman his family doesn't like.,"Russell Brand, Helen Mirren, Greta Gerwig, Jennifer Garner",Jason Winer,110,PG-13,5.7,tt1334512,https://m.media-amazon.com/images/M/MV5BMzMwMTUwMDkwOV5BMl5BanBnXkFtZTcwMjg1MDg0NA@@._V1_SX300.jpg
3446,Bachelor Party,A soon-to-be-married man's friends throw him the ultimate bachelor party.,"Tom Hanks, Tawny Kitaen, Adrian Zmed, George Grizzard",Neal Israel,105,R,6.3,tt0086927,https://m.media-amazon.com/images/M/MV5BYjgxOWYxMGQtMTc4MC00MzdmLWI0NTgtYzc1NzFiMGU4MWRjXkEyXkFqcGdeQXVyMzYxMzc3OTM@._V1_SX300.jpg
3447,Parenthood,"The Buckmans are a midwestern family all dealing with their lives: estranged relatives, raising children, pressures of the job, and learning to be a good parent and spouse.","Steve Martin, Mary Steenburgen, Dianne Wiest, Jason Robards",Ron Howard,124,PG-13,7.0,tt0098067,https://m.media-amazon.com/images/M/MV5BMTQ3OTIwNzI2OV5BMl5BanBnXkFtZTgwNjgwNTcxMTE@._V1_SX300.jpg
3448,Predator,A team of commandos on a mission in a Central American jungle find themselves hunted by an extraterrestrial warrior.,"Arnold Schwarzenegger, Carl Weathers, Elpidia Carrillo, Bill Duke",John McTiernan,107,R,7.8,tt0093773,https://m.media-amazon.com/images/M/MV5BY2QwYmFmZTEtNzY2Mi00ZWMyLWEwY2YtMGIyNGZjMWExOWEyXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg
3449,The Prince of Tides,A troubled man talks to his suicidal sister's psychiatrist about their family history and falls in love with her in the process.,"Nick Nolte, Barbra Streisand, Blythe Danner, Kate Nelligan",Barbra Streisand,132,R,6.7,tt0102713,https://m.media-amazon.com/images/M/MV5BOTg0MjljZmYtNTkxMy00ZGE3LWI4NjQtZjdlOWU1ODc1M2NkXkEyXkFqcGdeQXVyNjgzMjI4ODE@._V1_SX300.jpg
3450,The Postman Always Rings Twice,The sensuous wife of a lunch wagon proprietor and a rootless drifter begin a sordidly steamy affair and conspire to murder her Greek husband.,"Jack Nicholson, Jessica Lange, John Colicos, Michael Lerner",Bob Rafelson,122,R,6.6,tt0082934,https://m.media-amazon.com/images/M/MV5BZGE2OWVhYzgtMTRmYS00NjI0LTg3MGItZDlkN2Q3ZTQ5MzgxXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg
3451,Smoking/No Smoking,"In Yorkshire, Toby Teasdale is the alcoholic director of a school and married with two children with Celia Teasdale that is very unhappy. They have a maid, Sylvie Bell, and a guardian and ...","Sabine Azéma, Pierre Arditi, Peter Hudson",Alain Resnais,298,N/A,7.6,tt0108167,https://images-na.ssl-images-amazon.com/images/M/MV5BNWM0MjVmMTctNjg3Ny00NjljLTg3MDAtY2RmZmU5MDIwZDQ2XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg
3452,All the Vermeers in New York,"Anna, a French actress, is approached by financial broker Gordon in the Vermeer room of a New York gallery. However, romance does not ensue...","Emmanuelle Chaulet, Katherine Bean, Grace Phillips, Laurel Lee Kiefer",Jon Jost,87,N/A,6.8,tt0099014,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5NDExMjkzOF5BMl5BanBnXkFtZTcwMDgxMjIyMQ@@._V1_SX300.jpg
3453,Isle of Dogs,"Set in Japan, Isle of Dogs follows a boy's odyssey in search of his lost dog.","Bryan Cranston, Koyu Rankin, Edward Norton, Bob Balaban",Wes Anderson,101,PG-13,7.9,tt5104604,https://m.media-amazon.com/images/M/MV5BMTYyOTUwNjAxM15BMl5BanBnXkFtZTgwODcyMzE0NDM@._V1_SX300.jpg
3454,An Actor's Revenge,"Yukinojo, a Kabuki actor, seeks revenge by destroying the three men who caused the deaths of his parents. Also involved are the daughter of one of Yukinojo's targets, two master thieves, and a swordsman who himself is out to kill Yukinojo.","Kazuo Hasegawa, Fujiko Yamamoto, Ayako Wakao, Eiji Funakoshi",Kon Ichikawa,115,NOT RATED,7.6,tt0057710,https://m.media-amazon.com/images/M/MV5BYmNiOWVhNGMtMzY0MC00Nzg5LWJhNTktNTVkMGMzNGJiNDhhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
3455,28 Days,A big-city newspaper columnist is forced to enter a drug and alcohol rehab center after ruining her sister's wedding and crashing a stolen limousine.,"Sandra Bullock, Viggo Mortensen, Dominic West, Elizabeth Perkins",Betty Thomas,103,PG-13,6.0,tt0191754,https://m.media-amazon.com/images/M/MV5BMDlkMmE5ZTEtNTA0YS00OTBjLTgyYmEtMGExMzJkOTRjNDg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
3456,American Psycho,"A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies.","Christian Bale, Justin Theroux, Josh Lucas, Bill Sage",Mary Harron,101,R,7.6,tt0144084,https://m.media-amazon.com/images/M/MV5BZTM2ZGJmNjQtN2UyOS00NjcxLWFjMDktMDE2NzMyNTZlZTBiXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
3457,Keeping the Faith,"Two friends, a priest and a rabbi, fall in love with the same woman they knew in their youth, but the religious position of both men denies them romance.","Ben Stiller, Edward Norton, Jenna Elfman, Anne Bancroft",Edward Norton,128,PG-13,6.4,tt0171433,https://m.media-amazon.com/images/M/MV5BMTMxNzg3MzQ3Nl5BMl5BanBnXkFtZTYwOTY4Nzc5._V1_SX300.jpg
3458,Where the Money Is,"Carol Ann MacKay is a fine, popular nurse at a retirement home, and spends her free time with her hunky athletic husband Wayne MacKay, who was the star of her school's football team when ...","Paul Newman, Linda Fiorentino, Dermot Mulroney, Susan Barnes",Marek Kanievska,89,PG-13,6.3,tt0149367,https://m.media-amazon.com/images/M/MV5BNmY2ZTM0NjYtOTlhZC00YjA2LThjZTktOTUwMDExZjM3ZjU0XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
3459,East Is East,"In early 1970s England, a Pakistani father finds the authority he has previously maintained challenged by his increasingly Anglicized children.","Om Puri, Linda Bassett, Jordan Routledge, Archie Panjabi",Damien O'Donnell,96,R,6.9,tt0166175,https://m.media-amazon.com/images/M/MV5BMjdmYzk1OGEtZjRmNC00MDEwLTkzOTgtNjgwOTUxZGU4MTQ1XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
3460,The Filth and the Fury,"A film about the career of the notorious punk rock band, the Sex Pistols.","Paul Cook, Steve Jones, John Lydon, Glen Matlock",Julien Temple,108,R,7.7,tt0236216,https://m.media-amazon.com/images/M/MV5BMTk5MTk0NDEyNF5BMl5BanBnXkFtZTYwNTM4MTk4._V1_SX300.jpg
3461,Passion of Mind,A psychological romantic thriller where fantasy and reality become indistinguishable for a woman leading a double life in her dreams.,"Eloise Eonnet, Hadrian Dagannaud-Brouard, Chaya Cuénot, Demi Moore",Alain Berliner,105,PG-13,5.6,tt0160644,https://m.media-amazon.com/images/M/MV5BNWNkYjYwOWUtNThmZS00YzYwLTk4ZGUtZmY5MTBjNDc1NjMwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
3462,Third World Cop,Loose cannon cop Capone returns to his home town of Kingston to join a group of officers fighting organised crime in the area. On his first day he uncovers gun smuggling operation that may ...,"Paul Campbell, Mark Danvers, Carl Bradshaw, Winston 'Bello' Bell",Chris Browne,98,R,6.3,tt0179063,https://m.media-amazon.com/images/M/MV5BMTI0NzM1MTQ0NF5BMl5BanBnXkFtZTcwNzcxMDgyMQ@@._V1_SX300.jpg
3463,Coming Apart,Psychiatrist installs a concealed movie camera in his apartment to record the screwed-up lives of the women who visit him.,"Rip Torn, Sally Kirkland, Robert Blankshine, Darlene Cotton",Milton Moses Ginsberg,110,NOT RATED,7.0,tt0064180,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyNzg1MDc3OF5BMl5BanBnXkFtZTcwODEzOTEyMQ@@._V1_SX300.jpg
3464,Diner,A group of college-age buddies struggle with their imminent passage into adulthood in 1959 Baltimore.,"Steve Guttenberg, Daniel Stern, Mickey Rourke, Kevin Bacon",Barry Levinson,110,R,7.2,tt0083833,https://m.media-amazon.com/images/M/MV5BYzcwMGNhNDMtYjVlOC00NjA4LTk1M2MtOTI2OGVmMDMxNWUwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
3465,Shakes the Clown,"Shakes plods about his duties as party clown, and uses all of his free time getting seriously drunk. Binky, another clown, wins the spot on a local kiddie show, which depresses Shakes even ...","Bobcat Goldthwait, Julie Brown, Bruce Baum, Steve Bean",Bobcat Goldthwait,87,R,5.6,tt0102898,https://m.media-amazon.com/images/M/MV5BNTllOTc2ZDctNGE1ZS00N2Y1LThkMzUtYWI0ZThmOGYyYjNiXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
3466,Cabaret,A female girlie club entertainer in Weimar Republic era Berlin romances two men while the Nazi Party rises to power around them.,"Liza Minnelli, Michael York, Helmut Griem, Joel Grey",Bob Fosse,124,PG,7.8,tt0068327,https://m.media-amazon.com/images/M/MV5BNTEyMzc0Mjk5MV5BMl5BanBnXkFtZTgwMjI2NDIwMTE@._V1_SX300.jpg
3467,What Ever Happened to Baby Jane?,A former child star torments her paraplegic sister in their decaying Hollywood mansion.,"Bette Davis, Joan Crawford, Victor Buono, Wesley Addy",Robert Aldrich,134,Not Rated,8.1,tt0056687,https://m.media-amazon.com/images/M/MV5BZmI0M2VmNTgtMWVhYS00Zjg1LTk1YTYtNmJmMjRkZmMwYTc2XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg
3468,Prick Up Your Ears,"This film is the story of the spectacular life and violent death of British playwright Joe Orton. In his teens, Orton is befriended by the older, more reserved Kenneth Halliwell, and while ...","Gary Oldman, Alfred Molina, Vanessa Redgrave, Wallace Shawn",Stephen Frears,105,R,7.4,tt0093776,https://m.media-amazon.com/images/M/MV5BMTg4NjYxNTE0MV5BMl5BanBnXkFtZTcwMDMwMzg4NA@@._V1_SX300.jpg
3469,Auntie Mame,An orphan goes to live with his free-spirited aunt. Conflict ensues when the executor of his father's estate objects to the aunt's lifestyle.,"Rosalind Russell, Forrest Tucker, Coral Browne, Fred Clark",Morton DaCosta,143,UNRATED,8.0,tt0051383,https://m.media-amazon.com/images/M/MV5BNjc3YjllZGItMzZiMC00NTRiLTljYzctZTZlOTBhZGZlM2U1XkEyXkFqcGdeQXVyMzU4Nzk4MDI@._V1_SX300.jpg
3470,Guys and Dolls,"In New York, a gambler is challenged to take a cold female missionary to Havana, but they fall for each other, and the bet has a hidden motive to finance a crap game.","Marlon Brando, Jean Simmons, Frank Sinatra, Vivian Blaine",Joseph L. Mankiewicz,150,Not Rated,7.2,tt0048140,https://m.media-amazon.com/images/M/MV5BZGJlZTBiZTAtN2I3ZS00NzJmLWEwOTAtYjlkZjg0NzVmOTJkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg
3471,The Hunger,"A love triangle develops between a beautiful yet dangerous vampire, her cellist companion, and a gerontologist.","Catherine Deneuve, David Bowie, Susan Sarandon, Cliff De Young",Tony Scott,97,R,6.7,tt0085701,https://m.media-amazon.com/images/M/MV5BNTY3YWM5ZTEtMzA5Yy00ZGQ2LTg0M2EtNDc2YjE3MzVkODlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
3472,Marathon Man,"A graduate history student is unwittingly caught in the middle of an international conspiracy involving stolen diamonds, an exiled Nazi war criminal, and a rogue government agent.","Dustin Hoffman, Laurence Olivier, Roy Scheider, William Devane",John Schlesinger,125,R,7.5,tt0074860,https://m.media-amazon.com/images/M/MV5BZmEzYTg1YzktMWUwNy00ZmQ4LWJlYTItNjViOGMzNDJkODA4XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg
3473,Caddyshack,An exclusive golf course has to deal with a brash new member and a destructive dancing gopher.,"Chevy Chase, Rodney Dangerfield, Ted Knight, Michael O'Keefe",Harold Ramis,98,R,7.3,tt0080487,https://m.media-amazon.com/images/M/MV5BY2I1NWE2NzctNzNkYS00Nzg5LWEwZTQtN2I3Nzk3MTQwMDY2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
3474,Gossip,"Three college students base their class project around gossip and how fast it spreads, which soon spirals out of control.","James Marsden, Lena Headey, Norman Reedus, Kate Hudson",Davis Guggenheim,90,R,5.9,tt0176783,https://m.media-amazon.com/images/M/MV5BN2Y5YWJlZjMtNGFmYS00MDE1LWE3ZjktMDBkMjc1YTY0YWJhXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg
